DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,SEATS,AIRLINE_ID,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,YEAR,MONTH
75.0,73.0,5548.0,19687,Horizon Air,2,2,2024,2
75.0,73.0,5548.0,19687,Horizon Air,2,2,2024,3
123.0,120.0,9120.0,19687,Horizon Air,2,2,2024,4
31.0,30.0,2280.0,19687,Horizon Air,2,2,2024,4
31.0,30.0,2280.0,19687,Horizon Air,2,2,2024,3
75.0,65.0,4940.0,19687,Horizon Air,2,2,2024,1
31.0,30.0,2280.0,19687,Horizon Air,2,2,2024,3
20.0,19.0,1444.0,19687,Horizon Air,2,2,2024,3
79.0,78.0,5928.0,19687,Horizon Air,2,2,2024,2
44.0,42.0,3192.0,19687,Horizon Air,2,2,2024,1
14.0,11.0,836.0,19687,Horizon Air,2,2,2024,1
14.0,11.0,836.0,19687,Horizon Air,2,2,2024,1
87.0,86.0,6536.0,19687,Horizon Air,2,2,2024,4
14.0,12.0,912.0,19687,Horizon Air,2,2,2024,1
18.0,17.0,1292.0,19687,Horizon Air,2,2,2024,3
18.0,17.0,1292.0,19687,Horizon Air,2,2,2024,3
31.0,30.0,2280.0,19687,Horizon Air,2,2,2024,1
31.0,30.0,2280.0,19687,Horizon Air,2,2,2024,3
44.0,41.0,3116.0,19687,Horizon Air,2,2,2024,1
79.0,73.0,5548.0,19687,Horizon Air,2,2,2024,2
31.0,30.0,2280.0,19687,Horizon Air,2,2,2024,4
31.0,30.0,2280.0,19687,Horizon Air,2,2,2024,4
31.0,30.0,2280.0,19687,Horizon Air,2,2,2024,3
31.0,30.0,2280.0,19687,Horizon Air,2,2,2024,4
62.0,61.0,4636.0,19687,Horizon Air,2,2,2024,3
62.0,61.0,4636.0,19687,Horizon Air,2,2,2024,1
12.0,11.0,836.0,19687,Horizon Air,2,2,2024,4
26.0,25.0,1900.0,19687,Horizon Air,2,2,2024,2
26.0,25.0,1900.0,19687,Horizon Air,2,2,2024,2
26.0,25.0,1900.0,19687,Horizon Air,2,2,2024,3
12.0,11.0,836.0,19687,Horizon Air,2,2,2024,4
5.0,4.0,304.0,19687,Horizon Air,2,2,2024,4
177.0,154.0,11704.0,19687,Horizon Air,2,2,2024,2
5.0,4.0,304.0,19687,Horizon Air,2,2,2024,4
5.0,4.0,304.0,19687,Horizon Air,2,2,2024,1
138.0,129.0,9804.0,19687,Horizon Air,2,2,2024,3
73.0,64.0,4864.0,19687,Horizon Air,2,2,2024,4
174.0,170.0,12920.0,19687,Horizon Air,2,2,2024,1
166.0,165.0,12540.0,19687,Horizon Air,2,2,2024,3
5.0,4.0,304.0,19687,Horizon Air,2,2,2024,2
166.0,165.0,12540.0,19687,Horizon Air,2,2,2024,4
73.0,70.0,5320.0,19687,Horizon Air,2,2,2024,2
175.0,171.0,12996.0,19687,Horizon Air,2,2,2024,1
5.0,4.0,304.0,19687,Horizon Air,2,2,2024,1
39.0,38.0,2888.0,19687,Horizon Air,2,2,2024,4
90.0,88.0,6688.0,19687,Horizon Air,2,2,2024,3
59.0,58.0,4408.0,19687,Horizon Air,2,2,2024,2
36.0,34.0,2584.0,19687,Horizon Air,2,2,2024,4
51.0,41.0,3116.0,19687,Horizon Air,2,2,2024,1
3.0,2.0,152.0,19687,Horizon Air,2,2,2024,2
53.0,51.0,3876.0,19687,Horizon Air,2,2,2024,3
16.0,15.0,1140.0,19687,Horizon Air,2,2,2024,2
16.0,15.0,1140.0,19687,Horizon Air,2,2,2024,4
16.0,15.0,1140.0,19687,Horizon Air,2,2,2024,3
33.0,31.0,2356.0,19687,Horizon Air,2,2,2024,1
33.0,31.0,2356.0,19687,Horizon Air,2,2,2024,2
16.0,15.0,1140.0,19687,Horizon Air,2,2,2024,4
33.0,28.0,2128.0,19687,Horizon Air,2,2,2024,1
45.0,44.0,3344.0,19687,Horizon Air,2,2,2024,4
89.0,82.0,6232.0,19687,Horizon Air,2,2,2024,1
17.0,14.0,1064.0,19687,Horizon Air,2,2,2024,4
28.0,25.0,1900.0,19687,Horizon Air,2,2,2024,2
28.0,27.0,2052.0,19687,Horizon Air,2,2,2024,2
63.0,62.0,4712.0,19687,Horizon Air,2,2,2024,3
63.0,62.0,4712.0,19687,Horizon Air,2,2,2024,3
77.0,75.0,5700.0,19687,Horizon Air,2,2,2024,4
33.0,32.0,2432.0,19687,Horizon Air,2,2,2024,4
28.0,27.0,2052.0,19687,Horizon Air,2,2,2024,1
28.0,27.0,2052.0,19687,Horizon Air,2,2,2024,1
28.0,27.0,2052.0,19687,Horizon Air,2,2,2024,1
28.0,27.0,2052.0,19687,Horizon Air,2,2,2024,2
28.0,27.0,2052.0,19687,Horizon Air,2,2,2024,3
46.0,42.0,3192.0,19687,Horizon Air,2,2,2024,1
17.0,16.0,1216.0,19687,Horizon Air,2,2,2024,2
39.0,31.0,2356.0,19687,Horizon Air,2,2,2024,3
17.0,16.0,1216.0,19687,Horizon Air,2,2,2024,2
66.0,65.0,4940.0,19687,Horizon Air,2,2,2024,3
17.0,14.0,1064.0,19687,Horizon Air,2,2,2024,1
63.0,58.0,4408.0,19687,Horizon Air,2,2,2024,1
16.0,14.0,1064.0,19687,Horizon Air,2,2,2024,4
55.0,54.0,4104.0,19687,Horizon Air,2,2,2024,2
52.0,51.0,3876.0,19687,Horizon Air,2,2,2024,1
50.0,42.0,3192.0,19687,Horizon Air,2,2,2024,1
62.0,59.0,4484.0,19687,Horizon Air,2,2,2024,3
52.0,51.0,3876.0,19687,Horizon Air,2,2,2024,2
15.0,14.0,1064.0,19687,Horizon Air,2,2,2024,4
15.0,14.0,1064.0,19687,Horizon Air,2,2,2024,4
52.0,51.0,3876.0,19687,Horizon Air,2,2,2024,2
57.0,49.0,3724.0,19687,Horizon Air,2,2,2024,1
62.0,60.0,4560.0,19687,Horizon Air,2,2,2024,1
49.0,48.0,3648.0,19687,Horizon Air,2,2,2024,3
57.0,56.0,4256.0,19687,Horizon Air,2,2,2024,1
35.0,33.0,2508.0,19687,Horizon Air,2,2,2024,2
59.0,56.0,4256.0,19687,Horizon Air,2,2,2024,1
57.0,54.0,4104.0,19687,Horizon Air,2,2,2024,4
57.0,55.0,4180.0,19687,Horizon Air,2,2,2024,3
57.0,55.0,4180.0,19687,Horizon Air,2,2,2024,3
39.0,37.0,2812.0,19687,Horizon Air,2,2,2024,3
111.0,110.0,8360.0,19687,Horizon Air,2,2,2024,4
16.0,13.0,988.0,19687,Horizon Air,2,2,2024,2
62.0,57.0,4332.0,19687,Horizon Air,2,2,2024,1
31.0,27.0,2052.0,19687,Horizon Air,2,2,2024,1
23.0,21.0,1596.0,19687,Horizon Air,2,2,2024,2
23.0,21.0,1596.0,19687,Horizon Air,2,2,2024,2
31.0,29.0,2204.0,19687,Horizon Air,2,2,2024,2
31.0,29.0,2204.0,19687,Horizon Air,2,2,2024,3
35.0,33.0,2508.0,19687,Horizon Air,2,2,2024,4
80.0,78.0,5928.0,19687,Horizon Air,2,2,2024,3
79.0,76.0,5776.0,19687,Horizon Air,2,2,2024,4
11.0,10.0,760.0,19687,Horizon Air,2,2,2024,3
91.0,90.0,6840.0,19687,Horizon Air,2,2,2024,3
68.0,64.0,4864.0,19687,Horizon Air,2,2,2024,4
56.0,55.0,4180.0,19687,Horizon Air,2,2,2024,3
11.0,10.0,760.0,19687,Horizon Air,2,2,2024,3
30.0,28.0,2128.0,19687,Horizon Air,2,2,2024,1
30.0,28.0,2128.0,19687,Horizon Air,2,2,2024,1
80.0,79.0,6004.0,19687,Horizon Air,2,2,2024,2
80.0,79.0,6004.0,19687,Horizon Air,2,2,2024,2
30.0,28.0,2128.0,19687,Horizon Air,2,2,2024,2
45.0,41.0,3116.0,19687,Horizon Air,2,2,2024,1
4.0,3.0,228.0,19687,Horizon Air,2,2,2024,3
11.0,10.0,760.0,19687,Horizon Air,2,2,2024,4
44.0,40.0,3040.0,19687,Horizon Air,2,2,2024,2
56.0,52.0,3952.0,19687,Horizon Air,2,2,2024,2
92.0,90.0,6840.0,19687,Horizon Air,2,2,2024,3
21.0,16.0,1216.0,19687,Horizon Air,2,2,2024,1
121.0,120.0,9120.0,19687,Horizon Air,2,2,2024,4
4.0,3.0,228.0,19687,Horizon Air,2,2,2024,3
56.0,53.0,4028.0,19687,Horizon Air,2,2,2024,4
30.0,26.0,1976.0,19687,Horizon Air,2,2,2024,4
30.0,26.0,1976.0,19687,Horizon Air,2,2,2024,2
30.0,27.0,2052.0,19687,Horizon Air,2,2,2024,4
30.0,27.0,2052.0,19687,Horizon Air,2,2,2024,1
34.0,29.0,2204.0,19687,Horizon Air,2,2,2024,1
56.0,48.0,3648.0,19687,Horizon Air,2,2,2024,1
58.0,55.0,4180.0,19687,Horizon Air,2,2,2024,1
30.0,28.0,2128.0,19687,Horizon Air,2,2,2024,4
23.0,21.0,2100.0,20409,JetBlue Airways,3,3,2024,1
53.0,52.0,8424.0,20409,JetBlue Airways,3,3,2024,4
56.0,54.0,5400.0,20409,JetBlue Airways,3,3,2024,4
50.0,49.0,6860.0,20409,JetBlue Airways,3,3,2024,4
59.0,57.0,7980.0,20409,JetBlue Airways,3,3,2024,4
55.0,54.0,8160.0,20409,JetBlue Airways,3,3,2024,3
55.0,54.0,7560.0,20409,JetBlue Airways,3,3,2024,3
58.0,57.0,9222.0,20409,JetBlue Airways,3,3,2024,3
58.0,57.0,9198.0,20409,JetBlue Airways,3,3,2024,2
59.0,57.0,5700.0,20409,JetBlue Airways,3,3,2024,3
13.0,11.0,1782.0,20409,JetBlue Airways,3,3,2024,3
57.0,55.0,8910.0,20409,JetBlue Airways,3,3,2024,1
55.0,53.0,8022.0,20409,JetBlue Airways,3,3,2024,3
60.0,58.0,9384.0,20409,JetBlue Airways,3,3,2024,3
16.0,15.0,2100.0,20409,JetBlue Airways,3,3,2024,2
58.0,56.0,5600.0,20409,JetBlue Airways,3,3,2024,2
58.0,56.0,5600.0,20409,JetBlue Airways,3,3,2024,2
54.0,52.0,5200.0,20409,JetBlue Airways,3,3,2024,2
54.0,52.0,5200.0,20409,JetBlue Airways,3,3,2024,2
60.0,58.0,9312.0,20409,JetBlue Airways,3,3,2024,3
59.0,56.0,5600.0,20409,JetBlue Airways,3,3,2024,1
59.0,56.0,5600.0,20409,JetBlue Airways,3,3,2024,1
59.0,57.0,5700.0,20409,JetBlue Airways,3,3,2024,1
54.0,52.0,5200.0,20409,JetBlue Airways,3,3,2024,1
56.0,52.0,5200.0,20409,JetBlue Airways,3,3,2024,4
58.0,57.0,9234.0,20409,JetBlue Airways,3,3,2024,4
59.0,57.0,9234.0,20409,JetBlue Airways,3,3,2024,4
50.0,49.0,7996.0,20409,JetBlue Airways,3,3,2024,4
56.0,54.0,5400.0,20409,JetBlue Airways,3,3,2024,4
60.0,58.0,9396.0,20409,JetBlue Airways,3,3,2024,3
58.0,57.0,5700.0,20409,JetBlue Airways,3,3,2024,2
16.0,14.0,2268.0,20409,JetBlue Airways,3,3,2024,3
17.0,12.0,2400.0,20409,JetBlue Airways,3,3,2024,3
16.0,15.0,2430.0,20409,JetBlue Airways,3,3,2024,2
60.0,59.0,9381.0,20409,JetBlue Airways,3,3,2024,4
16.0,15.0,2430.0,20409,JetBlue Airways,3,3,2024,2
16.0,15.0,2430.0,20409,JetBlue Airways,3,3,2024,2
58.0,57.0,5700.0,20409,JetBlue Airways,3,3,2024,2
58.0,57.0,5700.0,20409,JetBlue Airways,3,3,2024,2
55.0,53.0,7998.0,20409,JetBlue Airways,3,3,2024,3
11.0,10.0,2000.0,20409,JetBlue Airways,3,3,2024,2
16.0,15.0,2430.0,20409,JetBlue Airways,3,3,2024,3
11.0,10.0,2000.0,20409,JetBlue Airways,3,3,2024,2
58.0,57.0,5700.0,20409,JetBlue Airways,3,3,2024,1
58.0,57.0,5700.0,20409,JetBlue Airways,3,3,2024,1
10.0,8.0,1600.0,20409,JetBlue Airways,3,3,2024,4
14.0,13.0,2600.0,20409,JetBlue Airways,3,3,2024,2
60.0,59.0,5900.0,20409,JetBlue Airways,3,3,2024,1
54.0,53.0,8586.0,20409,JetBlue Airways,3,3,2024,1
17.0,15.0,2100.0,20409,JetBlue Airways,3,3,2024,2
57.0,56.0,11200.0,20409,JetBlue Airways,3,3,2024,4
56.0,55.0,5500.0,20409,JetBlue Airways,3,3,2024,1
58.0,56.0,9072.0,20409,JetBlue Airways,3,3,2024,4
56.0,55.0,5500.0,20409,JetBlue Airways,3,3,2024,1
54.0,51.0,7140.0,20409,JetBlue Airways,3,3,2024,4
58.0,56.0,9072.0,20409,JetBlue Airways,3,3,2024,1
16.0,15.0,2100.0,20409,JetBlue Airways,3,3,2024,2
58.0,57.0,8826.0,20409,JetBlue Airways,3,3,2024,2
17.0,15.0,2959.0,20409,JetBlue Airways,3,3,2024,3
56.0,55.0,5500.0,20409,JetBlue Airways,3,3,2024,1
60.0,59.0,9534.0,20409,JetBlue Airways,3,3,2024,4
50.0,49.0,7996.0,20409,JetBlue Airways,3,3,2024,4
54.0,53.0,9165.0,20409,JetBlue Airways,3,3,2024,2
11.0,10.0,1000.0,20409,JetBlue Airways,3,3,2024,2
10.0,9.0,1418.0,20409,JetBlue Airways,3,3,2024,3
60.0,59.0,8874.0,20409,JetBlue Airways,3,3,2024,4
60.0,59.0,8874.0,20409,JetBlue Airways,3,3,2024,4
60.0,59.0,9558.0,20409,JetBlue Airways,3,3,2024,4
24.0,23.0,3636.0,20409,JetBlue Airways,3,3,2024,4
56.0,55.0,8745.0,20409,JetBlue Airways,3,3,2024,2
23.0,22.0,3564.0,20409,JetBlue Airways,3,3,2024,1
23.0,22.0,3564.0,20409,JetBlue Airways,3,3,2024,1
19.0,18.0,2916.0,20409,JetBlue Airways,3,3,2024,2
59.0,58.0,5800.0,20409,JetBlue Airways,3,3,2024,4
23.0,22.0,3564.0,20409,JetBlue Airways,3,3,2024,1
60.0,59.0,11800.0,20409,JetBlue Airways,3,3,2024,1
23.0,22.0,3564.0,20409,JetBlue Airways,3,3,2024,1
21.0,20.0,2000.0,20409,JetBlue Airways,3,3,2024,1
21.0,20.0,2000.0,20409,JetBlue Airways,3,3,2024,1
23.0,22.0,3564.0,20409,JetBlue Airways,3,3,2024,1
23.0,22.0,3564.0,20409,JetBlue Airways,3,3,2024,1
23.0,22.0,3564.0,20409,JetBlue Airways,3,3,2024,1
13.0,12.0,1944.0,20409,JetBlue Airways,3,3,2024,3
13.0,12.0,1680.0,20409,JetBlue Airways,3,3,2024,2
13.0,12.0,1680.0,20409,JetBlue Airways,3,3,2024,2
54.0,48.0,4800.0,20409,JetBlue Airways,3,3,2024,1
54.0,50.0,7000.0,20409,JetBlue Airways,3,3,2024,4
53.0,45.0,4500.0,20409,JetBlue Airways,3,3,2024,1
12.0,11.0,2200.0,20409,JetBlue Airways,3,3,2024,4
51.0,50.0,10000.0,20409,JetBlue Airways,3,3,2024,2
51.0,50.0,10000.0,20409,JetBlue Airways,3,3,2024,2
23.0,22.0,3564.0,20409,JetBlue Airways,3,3,2024,1
23.0,22.0,3564.0,20409,JetBlue Airways,3,3,2024,1
55.0,53.0,5300.0,20409,JetBlue Airways,3,3,2024,4
55.0,54.0,10759.0,20409,JetBlue Airways,3,3,2024,2
55.0,54.0,10759.0,20409,JetBlue Airways,3,3,2024,2
23.0,22.0,3080.0,20409,JetBlue Airways,3,3,2024,3
23.0,22.0,3080.0,20409,JetBlue Airways,3,3,2024,4
23.0,22.0,3080.0,20409,JetBlue Airways,3,3,2024,4
54.0,53.0,5300.0,20409,JetBlue Airways,3,3,2024,2
59.0,58.0,9396.0,20409,JetBlue Airways,3,3,2024,1
59.0,58.0,9396.0,20409,JetBlue Airways,3,3,2024,1
54.0,53.0,5300.0,20409,JetBlue Airways,3,3,2024,1
59.0,58.0,9396.0,20409,JetBlue Airways,3,3,2024,4
59.0,58.0,9396.0,20409,JetBlue Airways,3,3,2024,4
59.0,58.0,9396.0,20409,JetBlue Airways,3,3,2024,4
59.0,58.0,9396.0,20409,JetBlue Airways,3,3,2024,4
54.0,53.0,5300.0,20409,JetBlue Airways,3,3,2024,1
54.0,53.0,5300.0,20409,JetBlue Airways,3,3,2024,2
54.0,53.0,5300.0,20409,JetBlue Airways,3,3,2024,1
54.0,53.0,5300.0,20409,JetBlue Airways,3,3,2024,1
56.0,55.0,8745.0,20409,JetBlue Airways,3,3,2024,1
55.0,53.0,5300.0,20409,JetBlue Airways,3,3,2024,4
57.0,56.0,9072.0,20409,JetBlue Airways,3,3,2024,2
57.0,56.0,9072.0,20409,JetBlue Airways,3,3,2024,1
57.0,56.0,9072.0,20409,JetBlue Airways,3,3,2024,2
23.0,22.0,4400.0,20409,JetBlue Airways,3,3,2024,3
23.0,22.0,4400.0,20409,JetBlue Airways,3,3,2024,3
59.0,58.0,8120.0,20409,JetBlue Airways,3,3,2024,4
55.0,53.0,5300.0,20409,JetBlue Airways,3,3,2024,4
58.0,54.0,5400.0,20409,JetBlue Airways,3,3,2024,1
51.0,48.0,9600.0,20409,JetBlue Airways,3,3,2024,1
56.0,55.0,8734.0,20409,JetBlue Airways,3,3,2024,2
13.0,12.0,1200.0,20409,JetBlue Airways,3,3,2024,2
59.0,58.0,9072.0,20409,JetBlue Airways,3,3,2024,4
56.0,51.0,5100.0,20409,JetBlue Airways,3,3,2024,4
22.0,21.0,3402.0,20409,JetBlue Airways,3,3,2024,4
57.0,56.0,5600.0,20409,JetBlue Airways,3,3,2024,2
24.0,23.0,3220.0,20409,JetBlue Airways,3,3,2024,3
24.0,23.0,3220.0,20409,JetBlue Airways,3,3,2024,3
57.0,56.0,5600.0,20409,JetBlue Airways,3,3,2024,2
15.0,14.0,2268.0,20409,JetBlue Airways,3,3,2024,2
15.0,14.0,2268.0,20409,JetBlue Airways,3,3,2024,3
52.0,51.0,8262.0,20409,JetBlue Airways,3,3,2024,2
60.0,57.0,9234.0,20409,JetBlue Airways,3,3,2024,4
15.0,14.0,1960.0,20409,JetBlue Airways,3,3,2024,2
15.0,14.0,1960.0,20409,JetBlue Airways,3,3,2024,2
15.0,14.0,1960.0,20409,JetBlue Airways,3,3,2024,2
55.0,54.0,8748.0,20409,JetBlue Airways,3,3,2024,4
15.0,14.0,1960.0,20409,JetBlue Airways,3,3,2024,2
15.0,14.0,1960.0,20409,JetBlue Airways,3,3,2024,2
21.0,19.0,2660.0,20409,JetBlue Airways,3,3,2024,4
59.0,57.0,9234.0,20409,JetBlue Airways,3,3,2024,4
55.0,54.0,5400.0,20409,JetBlue Airways,3,3,2024,1
55.0,54.0,5400.0,20409,JetBlue Airways,3,3,2024,1
55.0,54.0,5400.0,20409,JetBlue Airways,3,3,2024,2
55.0,54.0,5400.0,20409,JetBlue Airways,3,3,2024,1
23.0,21.0,3402.0,20409,JetBlue Airways,3,3,2024,1
55.0,54.0,5400.0,20409,JetBlue Airways,3,3,2024,2
60.0,58.0,5800.0,20409,JetBlue Airways,3,3,2024,1
60.0,58.0,5800.0,20409,JetBlue Airways,3,3,2024,3
52.0,50.0,10000.0,20409,JetBlue Airways,3,3,2024,4
22.0,21.0,4200.0,20409,JetBlue Airways,3,3,2024,3
58.0,57.0,9063.0,20409,JetBlue Airways,3,3,2024,1
22.0,21.0,3402.0,20409,JetBlue Airways,3,3,2024,4
23.0,22.0,2200.0,20409,JetBlue Airways,3,3,2024,1
23.0,22.0,2200.0,20409,JetBlue Airways,3,3,2024,1
23.0,22.0,2200.0,20409,JetBlue Airways,3,3,2024,1
23.0,22.0,2200.0,20409,JetBlue Airways,3,3,2024,1
53.0,52.0,5200.0,20409,JetBlue Airways,3,3,2024,4
22.0,21.0,4200.0,20409,JetBlue Airways,3,3,2024,3
13.0,12.0,1200.0,20409,JetBlue Airways,3,3,2024,2
55.0,52.0,5200.0,20409,JetBlue Airways,3,3,2024,1
53.0,52.0,8965.0,20409,JetBlue Airways,3,3,2024,2
14.0,13.0,2106.0,20409,JetBlue Airways,3,3,2024,2
14.0,13.0,2106.0,20409,JetBlue Airways,3,3,2024,3
14.0,13.0,2106.0,20409,JetBlue Airways,3,3,2024,3
52.0,51.0,7140.0,20409,JetBlue Airways,3,3,2024,4
14.0,13.0,1820.0,20409,JetBlue Airways,3,3,2024,2
14.0,13.0,1300.0,20409,JetBlue Airways,3,3,2024,2
14.0,13.0,1300.0,20409,JetBlue Airways,3,3,2024,2
14.0,13.0,1300.0,20409,JetBlue Airways,3,3,2024,2
14.0,13.0,1300.0,20409,JetBlue Airways,3,3,2024,2
55.0,50.0,5000.0,20409,JetBlue Airways,3,3,2024,1
20.0,19.0,1900.0,20409,JetBlue Airways,3,3,2024,1
14.0,13.0,1820.0,20409,JetBlue Airways,3,3,2024,2
84.0,83.0,12810.0,20409,JetBlue Airways,3,3,2024,4
84.0,83.0,13197.0,20409,JetBlue Airways,3,3,2024,3
84.0,83.0,13197.0,20409,JetBlue Airways,3,3,2024,3
84.0,83.0,16600.0,20409,JetBlue Airways,3,3,2024,1
85.0,82.0,12924.0,20409,JetBlue Airways,3,3,2024,1
30.0,29.0,4698.0,20409,JetBlue Airways,3,3,2024,4
30.0,29.0,4698.0,20409,JetBlue Airways,3,3,2024,3
30.0,29.0,4698.0,20409,JetBlue Airways,3,3,2024,4
30.0,29.0,4698.0,20409,JetBlue Airways,3,3,2024,4
30.0,29.0,4698.0,20409,JetBlue Airways,3,3,2024,4
30.0,29.0,4698.0,20409,JetBlue Airways,3,3,2024,4
30.0,29.0,4698.0,20409,JetBlue Airways,3,3,2024,4
30.0,29.0,5800.0,20409,JetBlue Airways,3,3,2024,3
86.0,81.0,13122.0,20409,JetBlue Airways,3,3,2024,2
86.0,84.0,8400.0,20409,JetBlue Airways,3,3,2024,2
86.0,84.0,8400.0,20409,JetBlue Airways,3,3,2024,2
86.0,84.0,13428.0,20409,JetBlue Airways,3,3,2024,2
86.0,84.0,13428.0,20409,JetBlue Airways,3,3,2024,2
86.0,84.0,13596.0,20409,JetBlue Airways,3,3,2024,4
86.0,85.0,13770.0,20409,JetBlue Airways,3,3,2024,1
86.0,85.0,13770.0,20409,JetBlue Airways,3,3,2024,1
30.0,29.0,4698.0,20409,JetBlue Airways,3,3,2024,4
85.0,82.0,16400.0,20409,JetBlue Airways,3,3,2024,1
85.0,83.0,12798.0,20409,JetBlue Airways,3,3,2024,4
85.0,83.0,13197.0,20409,JetBlue Airways,3,3,2024,4
85.0,84.0,8400.0,20409,JetBlue Airways,3,3,2024,4
85.0,84.0,8400.0,20409,JetBlue Airways,3,3,2024,3
85.0,83.0,8300.0,20409,JetBlue Airways,3,3,2024,4
30.0,29.0,4698.0,20409,JetBlue Airways,3,3,2024,4
30.0,29.0,4698.0,20409,JetBlue Airways,3,3,2024,4
30.0,28.0,2800.0,20409,JetBlue Airways,3,3,2024,4
81.0,79.0,15759.0,20409,JetBlue Airways,3,3,2024,2
81.0,80.0,12720.0,20409,JetBlue Airways,3,3,2024,2
81.0,80.0,15959.0,20409,JetBlue Airways,3,3,2024,2
30.0,28.0,4260.0,20409,JetBlue Airways,3,3,2024,4
30.0,28.0,4524.0,20409,JetBlue Airways,3,3,2024,2
30.0,28.0,4536.0,20409,JetBlue Airways,3,3,2024,4
82.0,79.0,7900.0,20409,JetBlue Airways,3,3,2024,4
82.0,80.0,8000.0,20409,JetBlue Airways,3,3,2024,4
30.0,27.0,5277.0,20409,JetBlue Airways,3,3,2024,3
30.0,27.0,3780.0,20409,JetBlue Airways,3,3,2024,4
4.0,3.0,300.0,20409,JetBlue Airways,3,3,2024,1
80.0,78.0,12036.0,20409,JetBlue Airways,3,3,2024,3
80.0,79.0,7900.0,20409,JetBlue Airways,3,3,2024,2
80.0,79.0,7900.0,20409,JetBlue Airways,3,3,2024,2
80.0,79.0,12198.0,20409,JetBlue Airways,3,3,2024,3
30.0,25.0,3500.0,20409,JetBlue Airways,3,3,2024,1
30.0,26.0,2600.0,20409,JetBlue Airways,3,3,2024,4
4.0,3.0,486.0,20409,JetBlue Airways,3,3,2024,4
4.0,3.0,486.0,20409,JetBlue Airways,3,3,2024,1
4.0,3.0,420.0,20409,JetBlue Airways,3,3,2024,1
30.0,26.0,5077.0,20409,JetBlue Airways,3,3,2024,3
4.0,3.0,300.0,20409,JetBlue Airways,3,3,2024,1
30.0,29.0,4060.0,20409,JetBlue Airways,3,3,2024,4
30.0,29.0,4060.0,20409,JetBlue Airways,3,3,2024,4
30.0,29.0,4060.0,20409,JetBlue Airways,3,3,2024,4
30.0,29.0,4060.0,20409,JetBlue Airways,3,3,2024,3
30.0,29.0,4060.0,20409,JetBlue Airways,3,3,2024,3
30.0,29.0,4362.0,20409,JetBlue Airways,3,3,2024,4
30.0,29.0,4362.0,20409,JetBlue Airways,3,3,2024,4
30.0,29.0,4374.0,20409,JetBlue Airways,3,3,2024,4
30.0,29.0,4374.0,20409,JetBlue Airways,3,3,2024,4
30.0,29.0,4542.0,20409,JetBlue Airways,3,3,2024,2
30.0,29.0,4686.0,20409,JetBlue Airways,3,3,2024,2
30.0,29.0,4686.0,20409,JetBlue Airways,3,3,2024,3
30.0,29.0,4686.0,20409,JetBlue Airways,3,3,2024,3
30.0,29.0,4686.0,20409,JetBlue Airways,3,3,2024,3
30.0,29.0,4698.0,20409,JetBlue Airways,3,3,2024,4
30.0,29.0,4698.0,20409,JetBlue Airways,3,3,2024,4
30.0,29.0,4698.0,20409,JetBlue Airways,3,3,2024,3
30.0,29.0,4698.0,20409,JetBlue Airways,3,3,2024,4
30.0,29.0,4698.0,20409,JetBlue Airways,3,3,2024,4
30.0,29.0,4698.0,20409,JetBlue Airways,3,3,2024,4
30.0,29.0,4698.0,20409,JetBlue Airways,3,3,2024,2
30.0,29.0,4698.0,20409,JetBlue Airways,3,3,2024,4
30.0,29.0,4698.0,20409,JetBlue Airways,3,3,2024,4
30.0,29.0,4698.0,20409,JetBlue Airways,3,3,2024,1
30.0,29.0,4698.0,20409,JetBlue Airways,3,3,2024,1
30.0,29.0,4060.0,20409,JetBlue Airways,3,3,2024,4
30.0,29.0,4060.0,20409,JetBlue Airways,3,3,2024,4
30.0,29.0,4060.0,20409,JetBlue Airways,3,3,2024,4
30.0,29.0,4060.0,20409,JetBlue Airways,3,3,2024,4
82.0,81.0,12879.0,20409,JetBlue Airways,3,3,2024,1
83.0,78.0,15600.0,20409,JetBlue Airways,3,3,2024,3
30.0,29.0,2900.0,20409,JetBlue Airways,3,3,2024,4
30.0,29.0,4698.0,20409,JetBlue Airways,3,3,2024,3
30.0,29.0,2900.0,20409,JetBlue Airways,3,3,2024,4
30.0,29.0,2900.0,20409,JetBlue Airways,3,3,2024,4
30.0,29.0,2900.0,20409,JetBlue Airways,3,3,2024,4
30.0,29.0,2900.0,20409,JetBlue Airways,3,3,2024,4
30.0,29.0,2900.0,20409,JetBlue Airways,3,3,2024,4
30.0,29.0,2900.0,20409,JetBlue Airways,3,3,2024,4
83.0,79.0,15800.0,20409,JetBlue Airways,3,3,2024,3
83.0,82.0,8200.0,20409,JetBlue Airways,3,3,2024,3
83.0,82.0,13284.0,20409,JetBlue Airways,3,3,2024,4
83.0,82.0,13284.0,20409,JetBlue Airways,3,3,2024,4
30.0,29.0,4060.0,20409,JetBlue Airways,3,3,2024,3
30.0,29.0,4060.0,20409,JetBlue Airways,3,3,2024,4
30.0,29.0,4060.0,20409,JetBlue Airways,3,3,2024,4
30.0,29.0,2900.0,20409,JetBlue Airways,3,3,2024,4
87.0,86.0,13932.0,20409,JetBlue Airways,3,3,2024,2
88.0,85.0,8500.0,20409,JetBlue Airways,3,3,2024,1
88.0,86.0,13932.0,20409,JetBlue Airways,3,3,2024,2
88.0,87.0,14082.0,20409,JetBlue Airways,3,3,2024,4
